,economy,Continent,Sub-region Name,CLDR display name,CC.EST.2022,CC.PER.RNK.2022,CC.PER.RNK.LOWER.2022,CC.PER.RNK.UPPER.2022,EG.CFT.ACCS.RU.ZS.2021,EG.CFT.ACCS.UR.ZS.2021,EG.CFT.ACCS.ZS.2021,EN.ATM.PM25.MC.M3.2019,ER.LND.PTLD.ZS.2022,ER.PTD.TOTL.ZS.2022,GE.EST.2022,GE.PER.RNK.2022,GE.PER.RNK.LOWER.2022,GE.PER.RNK.UPPER.2022,IQ.SPI.PIL1.2019,IT.NET.SECR.P6.2020,NY.GDP.PCAP.CD.2021,NY.GDP.TOTL.RT.ZS.2018,PV.EST.2022,PV.PER.RNK.2022,PV.PER.RNK.LOWER.2022,PV.PER.RNK.UPPER.2022,RL.EST.2022,RL.PER.RNK.2022,RL.PER.RNK.LOWER.2022,RL.PER.RNK.UPPER.2022,RQ.EST.2022,RQ.PER.RNK.2022,RQ.PER.RNK.LOWER.2022,RQ.PER.RNK.UPPER.2022,SG.GEN.PARL.ZS.2019,SH.ANM.ALLW.ZS.2019,SH.ANM.CHLD.ZS.2019,SH.ANM.NPRG.ZS.2019,SH.DYN.1014.2021,SH.DYN.1519.2021,SH.DYN.2024.2021,SH.DYN.MORT.2021,SH.DYN.MORT.FE.2021,SH.DYN.MORT.MA.2021,SH.DYN.NMRT.2021,SH.PRG.ANEM.2019,SH.STA.DIAB.ZS.2021,SH.UHC.SRVS.CV.XD.2021,SP.DYN.CBRT.IN.2018,SP.DYN.CDRT.IN.2018,SP.DYN.IMRT.FE.IN.2021,SP.DYN.IMRT.IN.2021,SP.DYN.IMRT.MA.IN.2021,SP.DYN.LE00.FE.IN.2021,SP.DYN.LE00.IN.2021,SP.DYN.LE00.MA.IN.2021,SP.DYN.TFRT.IN.2020,SP.DYN.TO65.FE.ZS.2021,SP.POP.0004.FE.5Y.2022,SP.POP.0004.MA.5Y.2022,SP.POP.0014.FE.ZS.2022,SP.POP.0014.MA.ZS.2022,SP.POP.0014.TO.ZS.2022,SP.POP.0509.FE.5Y.2022,SP.POP.0509.MA.5Y.2022,SP.POP.1014.FE.5Y.2022,SP.POP.1014.MA.5Y.2022,SP.POP.1519.FE.5Y.2022,SP.POP.1519.MA.5Y.2022,SP.POP.2024.FE.5Y.2022,SP.POP.2024.MA.5Y.2022,SP.POP.2529.FE.5Y.2022,SP.POP.2529.MA.5Y.2022,SP.POP.4549.FE.5Y.2022,SP.POP.4549.MA.5Y.2022,SP.POP.5054.FE.5Y.2022,SP.POP.5054.MA.5Y.2022,SP.POP.5559.FE.5Y.2022,SP.POP.5559.MA.5Y.2022,SP.POP.6064.FE.5Y.2022,SP.POP.6064.MA.5Y.2022,SP.POP.6569.FE.5Y.2022,SP.POP.6569.MA.5Y.2022,SP.POP.65UP.FE.ZS.2022,SP.POP.65UP.MA.ZS.2022,SP.POP.65UP.TO.ZS.2022,SP.POP.7074.FE.5Y.2022,SP.POP.7074.MA.5Y.2022,SP.POP.7579.FE.5Y.2022,SP.POP.7579.MA.5Y.2022,SP.POP.80UP.FE.5Y.2022,SP.POP.80UP.MA.5Y.2022,SP.POP.DPND.OL.2022,SP.POP.DPND.YG.2022,SP.POP.GROW.2021,SP.POP.TOTL.FE.ZS.2022,SP.POP.TOTL.MA.ZS.2022,SP.URB.GROW.2021,TM.VAL.MRCH.AL.ZS.2018,TM.VAL.MRCH.HI.ZS.2020,TX.VAL.MRCH.HI.ZS.2020,VA.EST.2022,VA.PER.RNK.2022,VA.PER.RNK.LOWER.2022,VA.PER.RNK.UPPER.2022
97,LBY,AF,Northern Africa,Libya,-1.5259792804718,3.77358484268188,0.0,11.3207550048828,,,,38.59119845,0.1284449,0.219745071228895,-1.75491416454315,2.35849046707153,0.943396210670471,8.96226406097412,20.0,765.410939860913,5908.9513231651,31.6168598912657,-2.19796347618103,3.77358484268188,0.0,7.07547187805176,-1.80244541168213,2.35849046707153,0.471698105335236,5.66037750244141,-2.08934807777405,1.41509437561035,0.0,3.77358484268188,15.9574468085106,29.9,26.6,29.9,1.5,2.7,3.2,10.8,9.7,11.8,5.8,29.4,8.7,62.0,19.282,5.245,8.2,9.2,10.2,74.396,71.911,69.63,2.507,79.810403,8.75695596115508,9.01733128095752,27.8617315235973,28.713655280932,28.2928071275352,9.30845555450231,9.57712684019028,9.79632000793991,10.1191971597842,9.31016417955242,9.59589644746744,8.35744970922173,8.43737362426321,7.35976125605039,7.49810998467681,7.0538282264264,7.02029728505028,5.8995702882287,5.73118499174079,4.29945035760779,4.03243399741577,2.96021518572457,2.7605102548199,1.85742400555793,1.55903781249075,5.43118416036233,4.31216496831215,4.86495758212926,1.52834282090727,1.23090330258057,1.03297527485834,0.814954880417004,1.01244205903879,0.707268972823813,7.27827981906749,42.3277503277134,1.21494764533037,49.3997437885156,50.6002562114844,1.58975261469859,21.3417208189587,53.4625946230648,73.1149519800962,-1.38782489299774,11.1111106872559,6.28019332885742,16.9082126617432
98,LIE,EU,Western Europe,Liechtenstein,1.71432709693909,94.8113174438477,83.9622650146484,99.0566024780273,,,,,42.6322746,42.6322758783204,1.48783588409424,91.9811325073242,77.3584899902344,99.5283050537109,60.0,51604.9127876974,197504.548936258,0.00327838093890037,1.64433610439301,99.5283050537109,94.3396224975586,100.0,1.72041630744934,96.2264175415039,88.2075500488281,100.0,1.62934851646423,94.8113174438477,83.4905624389648,99.5283050537109,12.0,,,,,,,,,,,,6.1,,9.9,7.2,,,,86.4,84.4024390243902,82.5,1.46,94.749867,4.61034047919294,4.8482206953133,13.5611601513241,15.3804737975592,14.4633457929667,4.37578814627995,5.23023279663624,4.5750315258512,5.30202030560968,4.82219419924338,5.10973233514511,5.28625472887768,5.43533996513178,5.77301387137452,6.0916829043175,7.01891551071879,7.04799507742795,8.1311475409836,8.15557378730387,8.19167717528373,7.95046661880832,7.31651954602774,7.17618705773767,5.93694829760403,5.7378730386627,20.6052963430013,18.1032714593375,19.3645587001297,5.18789407313997,5.04820018459645,4.21437578814628,3.84319556968516,5.26607818411097,3.47400266639319,29.2652935751614,21.8567476175838,0.727556393997221,50.4106593434536,49.5893406565464,1.10360678661133,,,,1.37199735641479,93.7198104858398,83.5748825073242,99.5169067382813
99,LTU,EU,Northern Europe,Lithuania,0.747045457363129,76.4150924682617,68.3962249755859,81.1320724487305,100.0,100.0,100.0,10.37350411,17.0758858,17.8125153981401,0.994318783283234,79.7169799804688,71.698112487793,90.0943374633789,100.0,47128.2360454902,23849.6156993566,0.378395633092732,0.653739511966705,69.3396224975586,54.2452812194824,83.9622650146484,1.06027901172638,83.0188674926758,78.301887512207,87.7358474731445,1.29888129234314,87.7358474731445,77.3584899902344,95.2830200195313,21.2765957446809,19.9,17.8,19.9,0.7,2.1,3.2,3.3,3.0,3.6,1.9,21.6,5.8,75.0,10.0,14.1,2.5,2.7,2.9,79.0,74.3390243902439,69.9,1.48,86.297283,4.54269777985464,5.40285578358693,14.055686540448,16.7554219978253,15.323711707584,4.85115320226921,5.79804507302428,4.6618355583242,5.55452114121407,4.18593584524911,4.97549857373402,4.52020731001981,5.52119192403261,5.25718160814402,6.60433341759186,6.28516064400912,7.02696802059676,7.12443915247956,7.50313840450986,7.40190161036564,7.33142132272476,8.07822706529196,7.23367884492778,6.59622166963625,5.15824797479521,25.7386627975745,15.2156586159123,20.7961658948639,5.83517982604856,3.84153099172034,4.77548785634624,2.66598898548727,8.53177344554341,3.54989066390949,32.554976797464,23.9882267999518,0.212805429536827,53.0315211877581,46.9684788122419,0.510732875843169,1.7465809594411,78.5572081669904,71.0377471358095,1.06380426883698,81.159423828125,75.3623199462891,89.3719787597656
100,LUX,EU,Western Europe,Luxembourg,1.88360249996185,96.2264175415039,92.4528274536133,98.5849075317383,100.0,100.0,100.0,10.06890585,55.8024483,55.8024476992907,1.77271509170532,97.6415100097656,90.0943374633789,100.0,80.0,44903.4689627058,133711.794435985,0.0131614123128893,1.06388890743256,86.3207550048828,69.8113174438477,96.698112487793,1.76914703845978,98.5849075317383,90.5660400390625,100.0,1.83396697044373,98.1132049560547,91.5094375610352,100.0,25.0,10.2,11.7,10.1,0.2,1.3,1.0,2.7,2.5,3.0,1.7,15.0,5.9,83.0,10.3,7.1,2.0,2.2,2.4,84.9,82.7487804878049,80.7,1.36,93.910827,5.12357769072934,5.24331239894581,15.5423428464839,16.054077603478,15.7999008645782,5.23813965056271,5.41803834459822,5.18062550519182,5.39272685993391,5.07632282534353,5.37846038675948,5.75669962071753,5.97228315727789,7.15849033140583,7.42025348301369,7.09133868059442,7.29753113312614,7.08916246968849,7.47256388465326,6.7454765901884,7.27605472189581,5.74892743891065,5.88775813879284,4.72719641857862,4.52692068147721,16.4316358888267,13.6438106516864,15.0285130149985,3.80541565628303,3.54422146475261,2.87586271218056,2.53314270461651,5.02316110178449,3.03952580084004,21.7264842992549,22.8416732704389,1.51834936706612,49.669625802387,50.330374197613,1.75746552951904,0.104554492157619,97.03129931439,91.3465870493616,1.53623878955841,97.101448059082,93.2367172241211,99.5169067382813
101,MDG,AF,Sub-Saharan Africa,Madagascar,-1.00865089893341,17.9245281219482,8.01886749267578,24.5283012390137,0.5,3.6,1.4,17.8593854,7.4860764,3.0845716307135,-0.987728238105774,14.6226415634155,8.96226406097412,28.7735843658447,90.0,10.1327973957435,503.352081190858,5.16989441363436,-0.531038582324982,25.943395614624,16.0377349853516,41.5094337463379,-0.942355334758759,18.3962268829346,12.2641506195068,24.5283012390137,-0.815499842166901,20.7547168731689,13.6792449951172,32.0754699707031,15.8940397350993,37.8,49.5,37.7,8.1,10.2,11.8,66.0,60.6,71.4,24.1,39.3,4.6,35.0,32.088,6.736,40.5,45.3,49.9,66.87,64.485,62.234,3.918,68.371788,14.0369433283323,14.4142159410168,38.6493759668034,39.4895990339317,39.0703489841892,12.7164665064374,12.9955356547066,11.8959661320337,12.0798474382083,10.6266686411069,10.7318320612436,9.46991559538847,9.53285062271261,8.30424237534902,8.33246383950411,4.16141021594131,4.0857515035166,3.37628936449917,3.2823088741349,2.60193295710682,2.49258604854687,2.06552795249648,1.9364369005632,1.56305074293276,1.41827587057564,3.61423738330003,3.0839732875319,3.3485616536753,1.0464961717698,0.907249408171274,0.550489134171875,0.432997816559449,0.454201334425592,0.325450192225539,5.81538744314252,67.8527456890892,2.41686937370051,49.8974696297553,50.1025303702447,4.14829941294465,20.0418817905116,39.0902734017299,81.1032835376768,-0.28731495141983,38.164249420166,34.2995185852051,42.512077331543
102,MWI,AF,Sub-Saharan Africa,Malawi,-0.610480070114136,30.1886787414551,21.2264156341553,40.5660362243652,0.5,6.1,1.6,22.34665143,22.8760471,22.876047912822,-0.840930998325348,20.7547168731689,11.3207550048828,32.5471687316895,90.0,16.7208019833348,633.609733179475,5.20814805353589,-0.152863919734955,41.5094337463379,25.4716987609863,51.886791229248,-0.218995496630669,44.3396224975586,36.7924537658691,53.7735862731934,-0.739736258983612,22.1698112487793,15.5660381317139,35.3773574829102,22.9166666666667,31.4,55.1,30.6,4.9,7.0,11.1,41.9,37.1,46.4,19.3,39.3,7.3,48.0,33.925,6.955,27.3,31.2,34.9,66.469,62.904,59.493,3.995,62.926422,14.6648826475147,15.6109239212519,41.4436280942178,43.8060190465136,42.5926620643203,13.6636284558434,14.4724344250262,13.1151169908598,13.7226607002355,11.7462261062985,12.1342404694635,9.53828772041444,9.67084576801629,7.83891978740809,7.72131720534927,3.09919258757408,3.39131197907961,2.25414343870836,2.18240839846523,1.84536826667505,1.49904366418834,1.33668808574207,1.11509370257175,0.914325717999566,0.785859872495947,3.06563011502697,2.12611541864415,2.60866328635481,0.757996634783669,0.572083578802766,0.64157039739351,0.422157045826637,0.75173736485022,0.3460149215188,4.76044959672569,77.725720169743,2.61141776637435,51.3613976200419,48.6386023799581,4.13757317990985,16.8958079952563,33.5531910213161,45.9458225493728,0.0689592435956001,50.7246360778809,41.5458946228027,56.038646697998
103,MYS,AS,South-eastern Asia,Malaysia,0.249183893203735,62.2641525268555,54.7169799804688,67.9245300292969,90.0,97.8,93.8,16.59099631,13.3266735,8.84608979586651,0.993270576000214,79.2452850341797,70.7547149658203,90.0943374633789,80.0,7306.17623925403,11134.6229528189,7.32744449685636,0.140358164906502,51.886791229248,39.1509437561035,60.8490562438965,0.561897993087769,68.3962249755859,58.0188674926758,78.301887512207,0.644006609916687,72.6415100097656,61.3207550048828,81.1320724487305,14.4144144144144,32.0,24.6,32.0,1.0,2.2,3.4,7.6,6.9,8.2,4.2,31.0,19.0,76.0,15.978,5.175,5.9,6.5,7.0,77.362,74.884,72.659,1.818,86.159602,7.4622979733724,7.60723527920132,22.4561891143911,22.8802146485961,22.6728586823561,7.65701502899215,7.81428087256638,7.33687611202654,7.45869849682841,7.84343208634119,7.91582435131927,8.26754241540132,8.37402852322556,8.73681317062404,8.76367592640512,5.94633266308713,6.07738830368705,5.41644329980455,5.31059217646117,4.78438110844473,4.64163461387371,4.03617015725529,3.83193356296112,3.16272413233987,2.87971008830814,8.08210147400136,6.94785859568186,7.50252337176832,2.22555038930456,1.9340603134069,1.40388972565056,1.17958699001389,1.28993722670636,0.954501203952927,10.744811430094,32.4711539106697,1.11985399101,48.9017647684008,51.0982381781296,1.81211067246512,4.79241868945294,57.3921719069362,61.0159230459183,-0.00209344946779311,47.3429946899414,39.1304359436035,55.0724639892578
104,MDV,AS,Southern Asia,Maldives,-0.401500523090363,39.6226425170898,21.2264156341553,57.5471687316895,99.5,99.8,99.5,10.94405416,2.2973638,0.0683315875771864,-0.134175449609756,46.698112487793,22.6415100097656,68.3962249755859,70.0,1123.55619141665,10076.3175303966,0.00258396462676911,0.667752325534821,69.8113174438477,51.886791229248,87.7358474731445,-0.027355907484889,53.301887512207,32.5471687316895,66.0377349853516,-0.657294631004334,26.8867931365967,11.7924528121948,46.2264137268066,4.59770114942529,52.2,37.8,52.3,0.8,2.1,1.4,6.0,5.4,6.5,4.1,49.3,9.2,61.0,15.531,2.828,4.7,5.1,5.5,81.019,79.918,79.082,1.712,92.621436,8.19700500963044,6.32692310883443,24.5923635162257,19.5283681058558,21.6792322069849,8.49951566829908,6.69182302271208,7.89584283829614,6.50962197430932,6.53094890806238,5.38173442786714,7.31734177186741,6.5368359742529,9.58235099776825,10.1856691740053,5.71623781023637,6.40010221843881,4.81949373290511,4.95195235558742,3.93893150358585,3.72035291911634,3.24401103062639,2.88750495742834,1.95373339955904,1.75961741098616,5.22291619375965,4.45861563709799,4.78324204304421,1.20217645855761,1.02334596129306,0.929557269133349,0.725817291178184,1.13744906650964,0.949834973640586,6.50449140661509,29.4805026221507,1.35517739152214,42.4735627268336,57.526246355866,2.41402267962539,19.327502365322,48.4307543716221,45.3215902838225,-0.24384805560112,38.6473426818848,32.8502426147461,50.2415466308594
105,MLI,AF,Sub-Saharan Africa,Mali,-0.879449665546417,21.2264156341553,14.1509437561035,27.8301887512207,0.3,1.8,0.900000000000001,60.62414043,7.5270495,7.52704976821247,-1.19682347774506,11.3207550048828,6.13207530975342,19.3396224975586,66.6,10.2242551370993,881.510088733585,7.74269774600288,-2.47940897941589,1.41509437561035,0.0,4.24528312683105,-0.999322295188904,17.9245281219482,10.8490562438965,23.5849056243896,-0.634121775627136,28.301887512207,17.9245281219482,39.1509437561035,9.52380952380952,59.0,79.0,59.0,8.4,9.6,11.8,97.1,91.9,102.0,33.4,59.0,2.1,41.0,42.901,9.419,56.3,61.6,66.7,60.331,58.941,57.618,6.035,58.728888,18.1199338039547,18.18124236997,47.1173272430445,47.2593127295474,47.1890114145425,15.5784721078138,15.6001986355618,13.418921331276,13.4778717240156,11.1292659874775,11.2061604902225,8.71975925850275,8.79312590157143,6.88118582207502,6.95091212760928,3.18439521109353,3.21400281647308,2.35224266233751,2.32690628619134,1.73428954610763,1.67306057573717,1.3540502438103,1.25320647004189,1.0715424495594,0.94148066426404,2.59705414547236,2.16957496346813,2.38123285451243,0.782433107819942,0.654950312836983,0.473510184484871,0.374749508397148,0.269568403608155,0.198394477969955,4.72188081122763,93.5737498652787,3.15796436945004,49.5130300231172,50.4869699768828,4.89191053403395,6.13218217936273,27.3684137723398,80.262652356225,-0.902199983596802,23.6714973449707,18.8405799865723,28.9855079650879
106,MLT,EU,Southern Europe,Malta,0.238677814602852,61.7924537658691,52.8301887512207,68.3962249755859,100.0,100.0,100.0,12.9910498,30.6358299,7.57946523097307,0.80439019203186,76.8867950439453,64.1509399414063,84.4339599609375,100.0,14446.9972755428,34881.2912726609,0.0,0.913422584533691,80.6603775024414,62.7358474731445,95.2830200195313,0.787202715873718,76.4150924682617,66.9811325073242,83.0188674926758,0.674093782901764,73.1132049560547,60.3773574829102,83.4905624389648,14.9253731343284,13.7,17.4,13.6,0.6,0.9,1.2,5.8,5.4,6.2,3.9,19.0,8.0,85.0,9.2,7.6,4.7,5.1,5.4,84.5,82.8609756097561,81.3,1.13,95.068522,4.45288384700961,4.40230645822692,13.2252706789301,13.0788627419947,13.1489482191545,4.48343805330534,4.49565111042367,4.28894877861519,4.18090517334408,4.08584165086727,4.05734491118769,5.24004637971828,5.53269400939562,7.84812209147459,9.00137409083388,6.39288008649191,6.92351134164502,5.53716644991461,5.7627283256955,5.56948339888125,5.47334191840346,6.07499882483822,5.68790872008115,5.62177809811817,5.16668944827735,21.4719684743266,16.9761368623247,19.1282913858605,5.4756663167296,4.72784368457781,4.62896225380361,3.80554816152402,5.74556180567525,3.27605556794555,28.2450706731464,19.4159317623247,0.619810315667809,47.8699984623635,52.1300015376365,0.6894819480313,3.09652042243004,78.7778630995896,78.2483695030235,1.07677125930786,83.5748825073242,75.3623199462891,89.8550720214844
107,MHL,OC,Micronesia,Marshall Islands,0.385005086660385,64.1509399414063,49.5283012390137,80.1886825561523,0.89999999999999,87.0,66.7,9.044039796,11.9157085,0.270441084218892,0.230687335133553,60.8490562438965,34.4339637756348,77.3584899902344,20.0,1405.10906871214,6130.4371365469,0.0,1.05626726150513,85.8490600585938,67.4528274536133,97.6415100097656,0.725977838039398,75.0,56.6037750244141,87.7358474731445,-0.394462466239929,37.7358474731445,16.5094337463379,58.4905662536621,6.06060606060606,30.6,39.5,30.0,2.7,5.3,6.7,29.7,26.2,33.0,13.8,39.4,23.0,59.0,21.514,7.187,21.6,24.8,27.7,67.2,65.269,63.692,2.777,66.410234,9.98697564691716,10.1873012133349,31.8433145749883,33.0521851808222,32.4604873824244,11.0240090433244,11.3558723053363,10.8323298847468,11.509011662151,8.36753249944708,8.59936388267169,7.11178826825252,7.26587348333137,5.87078858771779,5.52950877606314,6.15339247536431,6.11379432206385,5.11635907895707,5.23265402285311,4.25871771557762,4.24078218871481,3.01771803504288,3.09341500765697,2.45988253507974,2.43138178819649,4.54132160322414,4.54941689244905,4.54545454545454,1.29752045806404,1.45364589468724,0.447251370014499,0.485333961597361,0.336667240065859,0.179055247967959,7.2137783548461,51.5275337966853,-3.18995490050083,48.9451273785754,51.0548726214246,-2.71925518200787,0.00683089767949101,70.7117005688591,77.6708836602656,1.1020542383194,84.5410614013672,67.6328506469727,96.1352691650391
108,MRT,AF,Sub-Saharan Africa,Mauritania,-0.798844754695892,23.1132068634033,15.5660381317139,34.4339637756348,19.7,73.5,48.3,66.8117824,0.6219882,1.08070314491607,-0.701024174690247,25.4716987609863,12.2641506195068,37.7358474731445,70.0,14.4489268226321,1998.39400265586,2.808310001036,-0.507473766803741,27.3584899902344,16.0377349853516,41.9811325073242,-0.658643126487732,25.4716987609863,19.8113212585449,38.6792449951172,-1.06221723556519,14.6226415634155,7.07547187805176,21.698112487793,20.2614379084967,43.3,65.5,42.8,3.5,6.7,7.7,40.5,36.2,44.6,22.6,49.1,2.1,40.0,34.183,7.248,28.7,32.2,35.6,66.098,64.364,62.666,4.455,67.931682,14.4690218397283,15.4386385137522,40.2853769766256,42.9791257041531,41.6056095481995,13.126135911427,13.9978278738668,12.6902192254704,13.5426593165342,10.8706283585606,11.1900468200453,9.1547059084165,9.01628362228958,7.86706011111797,7.52720111940749,3.8733104449812,3.475014087371,3.16239397642398,2.91580577177253,2.50479210206919,2.33378625451701,1.93632394734216,1.83359842290374,1.40087978397548,1.32556991385594,3.35343621359131,3.0878267882345,3.22325843899429,0.92779816730306,0.867988840389656,0.565590201874934,0.513047404218801,0.459168060437838,0.381220629770104,5.84229276829797,75.4119528615019,2.55391077109444,50.9890229150791,49.0109770849209,4.00016634682876,21.2759879944824,64.5134428300948,38.2642167952969,-0.727800726890564,28.5024147033691,22.7053146362305,33.3333320617676
109,MUS,AF,Sub-Saharan Africa,Mauritius,0.412719398736954,65.5660400390625,58.0188674926758,75.4716949462891,98.7,99.3,98.9,14.91383169,4.725389,0.0114734168364072,0.750284731388092,75.9433975219727,62.7358474731445,82.5471725463867,100.0,914.681828163038,9068.98018051209,0.00240720178247387,0.835721731185913,75.4716949462891,59.4339637756348,94.3396224975586,0.79998904466629,77.8301849365234,66.9811325073242,83.0188674926758,1.16610610485077,84.4339599609375,75.0,92.9245300292969,20.0,23.5,30.7,23.4,0.9,3.1,4.9,16.6,14.9,18.3,10.6,27.7,22.6,66.0,10.2,8.5,13.6,15.3,16.9,77.24,73.680243902439,70.29,1.44,83.519352,4.93975034821452,5.24235994765522,15.8900439110848,16.7376900405227,16.3080073476166,5.07949158782027,5.37072484418687,5.87080197505,6.12460524868065,6.98000280848771,7.23065025989015,7.19891303935299,7.41629165128759,7.52758200594337,7.78632590013445,6.81711052158171,7.09963222871894,6.36160417781522,6.55495929389163,7.15572305275023,7.07372514929735,6.39788680276446,6.06756285393011,5.24261158994561,4.7305390623354,14.2192973467382,11.3254514425639,12.7923790409775,3.97211247613734,3.31524779887367,2.37415887690854,1.74755736038074,2.63041440374667,1.53210722097412,18.0429750515012,23.0015059366077,0.0252729878913446,50.6912438850023,49.3086791604879,0.0621867074163359,5.57338768698417,50.1483231825791,66.5848641477463,0.601032435894012,65.7004852294922,59.4202880859375,71.4975814819336
110,MEX,NA,Latin America and the Caribbean,Mexico,-1.01186621189117,17.4528293609619,8.01886749267578,24.5283012390137,59.1,90.8,84.6,20.12401203,14.5979404,18.9510303085875,-0.280898958444595,42.4528312683105,26.4150943756104,57.5471687316895,100.0,330.282228724003,10359.1498625832,2.8911069990433,-0.691959738731384,21.698112487793,13.2075471878052,33.4905662536621,-0.866642534732819,20.7547168731689,12.7358493804932,28.301887512207,-0.148309499025345,46.698112487793,32.5471687316895,58.9622650146484,48.2,15.3,21.7,15.1,1.4,4.4,7.7,13.2,12.0,14.5,8.1,20.2,16.9,75.0,16.465,6.856,10.2,11.4,12.5,74.864,70.213,66.056,1.905,78.872782,7.27986349727207,7.89379225287479,23.5651115522504,25.4962450370472,24.5070948704323,8.04661186098963,8.68921208070021,8.23863619398874,8.91324070347218,8.21163386073297,8.80039312513686,8.1400803571676,8.53198952014669,7.98287119583864,8.12487932602314,6.44660686322293,6.1849245343527,5.78867017007458,5.48182730803348,4.93685335555706,4.57179930889732,4.04683363688692,3.66591232091021,3.1693481456073,2.8354470457889,8.95287049348705,7.66187392258644,8.32313814034198,2.2876480854427,2.02038655724075,1.55097053674131,1.33439280834268,1.94490372569574,1.47164751121411,12.3911963987204,36.4853057691316,0.559420832085433,51.221222058502,48.778777941498,0.911823977262318,0.296966959998862,68.6187408224847,93.0667212631205,-0.121708184480667,42.0289840698242,37.1980667114258,50.7246360778809
111,FSM,OC,Micronesia,Micronesia,0.484119057655334,67.9245300292969,52.3584899902344,81.1320724487305,3.49999999999999,34.1,13.3,10.38285056,0.0491628,0.0157814366690901,0.379839152097702,64.1509399414063,42.4528312683105,80.1886825561523,20.0,187.322712432876,3588.75993317482,0.0165045161037463,1.21048414707184,94.3396224975586,73.5849075317383,99.0566024780273,0.686108767986298,72.1698150634766,55.1886787414551,86.3207550048828,-0.561271905899048,31.1320762634277,13.6792449951172,50.4716987609863,0.0,25.0,36.7,24.4,2.4,4.8,6.2,24.9,21.5,28.0,12.9,35.3,15.6,48.0,21.2,5.472,18.0,21.0,23.8,74.608,70.71,67.12,2.754,81.898898,9.69935008894447,10.2226985205709,29.5779981330468,31.0340320978619,30.3099050488771,9.67821477006535,10.189589976824,10.200433274037,10.621743600467,10.3466192296176,10.268876226323,9.84817795938496,10.1747782598846,8.76763478168977,9.23902626030285,4.7404758969301,4.55068221025668,4.52295824013245,4.06538066112534,4.24643781813058,3.91290710439647,3.83782165313419,3.38229912697998,3.11834017295736,2.72709847177932,6.92181693291298,5.39756390820221,6.15561823341859,1.95942018775208,1.6484569676059,1.00392764675837,0.6491017129315,0.840128925445163,0.372906755885479,9.68787051589599,47.7059034383875,0.910158700223977,49.732840475106,50.267159524894,1.49792400436107,0.0477691041027629,63.5312846688377,16.4886745911808,1.13089883327484,86.9565200805664,69.5652160644531,97.5845413208008
112,MCO,EU,Western Europe,Monaco,1.27020359039307,88.6792449951172,68.3962249755859,97.1698150634766,100.0,100.0,100.0,11.66888949,10.1800375,99.2134221126787,2.04689598083496,99.0566024780273,87.2641525268555,100.0,60.0,20367.2607117708,235132.784182144,0.0,1.20484304428101,93.8679275512695,71.698112487793,100.0,1.48544991016388,90.5660400390625,75.0,100.0,1.39833402633667,90.0943374633789,72.1698150634766,99.5283050537109,33.3333333333333,12.3,14.3,12.1,0.4,1.3,2.0,2.9,2.6,3.2,1.5,16.8,6.2,86.0,5.9,6.6,0.9,1.0,1.1,,,,,96.243471,4.3018847632619,4.67757728353616,12.5991450004033,13.4844034130648,13.0329869203981,4.39329981448122,4.61882780808505,3.90396042266018,4.18799832144356,3.7668378458312,4.08448734088684,4.2669319495604,4.73073157084907,4.11636598284623,4.55448314449573,4.79929018901406,4.54329276821933,5.82905385421988,5.74346062386348,6.87494958728793,7.06112743040985,7.59282660715726,7.94236956217653,6.7270722985508,7.16184081689747,37.0714919474095,34.7181423975381,35.9181770819052,6.12749710967117,6.74220170653238,6.25386497459199,6.19387326898867,17.9630575645955,14.6202266051196,70.3604232690552,25.5304291776333,-0.641236845621864,50.9912528448819,49.0060051002221,-0.641236845621876,,,,0.71289449930191,69.5652160644531,55.5555572509766,87.4396133422852
113,MNG,AS,Eastern Asia,Mongolia,-0.560807108879089,33.0188674926758,21.698112487793,44.8113212585449,16.3,70.7,53.0,38.05757134,19.7983665,19.7983664686459,-0.424908697605133,34.9056587219238,21.2264156341553,50.9433975219727,100.0,1726.29680952301,4566.14013029182,19.8676151919941,0.533999085426331,63.2075462341309,51.886791229248,80.1886825561523,-0.187423229217529,45.7547187805176,36.7924537658691,54.7169799804688,-0.27089050412178,42.4528312683105,29.7169818878174,53.301887512207,17.3333333333333,14.5,21.7,13.9,1.8,3.2,4.0,14.7,13.1,16.3,7.5,24.9,6.9,65.0,23.836,5.663,11.2,12.7,14.1,75.696,70.975,66.537,2.9,82.577649,10.5406398617146,11.2807952359889,31.3582853735261,33.5900696961795,32.4651170591985,11.3389856679546,12.1996052537504,9.47865984385686,10.1096692064402,6.54540816162715,6.98525234419523,6.55398970040213,6.92051941794953,6.91861753161669,7.22840131922262,6.11490096641553,5.9725766166989,5.33071178026357,4.92510174965802,4.75630327158031,4.09766543163838,3.7921060935055,2.94786982095798,2.35166270232656,1.67911039989937,5.60470805400765,3.60036110411469,4.6106717169369,1.37926344127294,0.86751614540641,0.875200199418615,0.535663481343893,0.998581710989536,0.51807107746502,7.3273179183453,51.5940226197686,1.60937103615911,50.4059598053888,49.5940401946112,1.79561951920373,0.189310618379407,28.7881203416952,5.93089076667961,0.262911826372147,56.038646697998,50.2415466308594,60.8695640563965
